Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDQ40,OUT045,2755.220218
NCE55,OUT013,2770.62683
FDX43,OUT027,4314.956588
FDS12,OUT049,2331.578336
DRK01,OUT027,2506.384126
FDN25,OUT017,841.824204
FDB60,OUT046,3292.374342
FDQ13,OUT017,1388.099788
DRK13,OUT045,3835.261004
DRF25,OUT018,437.217544
NCD42,OUT019,75.954464
FDW25,OUT045,1459.020804
NCV29,OUT027,4748.072804
NCK42,OUT035,3378.016196
DRJ13,OUT027,3837.511408
DRD15,OUT017,3589.6607
FDM27,OUT045,2494.346462
FDZ50,OUT018,2643.252632
FDC04,OUT046,3330.051964
FDF50,OUT049,3242.54587
FDP15,OUT045,5136.18094
FDK46,OUT035,4536.181954
FDZ56,OUT018,2201.674098
FDY60,OUT049,2029.671326
FDB10,OUT035,3742.16219
FDR57,OUT045,2244.192086
FDU58,OUT049,3235.18878
FDH02,OUT046,1210.144764
FDP48,OUT013,3770.498638
FDI46,OUT035,4387.082702
FDW56,OUT013,3042.859134
NCM19,OUT010,194.739842
FDS50,OUT027,5746.246822
FDK24,OUT013,684.096184
FDO36,OUT017,3978.394688
FDK45,OUT027,2568.762928
NCL05,OUT045,852.463687999999
FDL32,OUT018,1638.081056
FDA28,OUT049,2271.629704
FDY36,OUT018,1224.286356
FDP32,OUT018,1727.571234
FDL50,OUT046,1915.5066
DRC24,OUT049,2622.572884
NCS18,OUT017,2052.388422
FDD16,OUT017,1516.998668
NCV18,OUT013,2131.545384
FDX07,OUT046,3266.91415
NCZ05,OUT027,2924.09373
NCI31,OUT013,645.746104
FDK14,OUT049,1342.05306
NCR06,OUT045,709.103632
NCF54,OUT049,3009.28284
DRG23,OUT010,455.97313
FDD53,OUT046,633.868232
NCM31,OUT027,3198.010508
FDT16,OUT017,5438.740434
FDR40,OUT035,1323.883378
DRG25,OUT017,4301.23445
FDT10,OUT035,1153.784794
FDY32,OUT013,3264.963356
FDN50,OUT035,1509.861292
FDZ35,OUT019,245.91323
NCP54,OUT045,2091.930284
NCD07,OUT035,1325.048528
FDS02,OUT018,3633.550236
DRN59,OUT018,710.595024
DRB24,OUT013,2236.914892
FDP37,OUT027,3428.317386
DRB01,OUT018,3038.185218
FDR47,OUT046,3020.7346
NCM31,OUT010,416.164948
NCF06,OUT027,6157.51814
NCV17,OUT027,3175.313386
FDS10,OUT049,2584.642258
FDN52,OUT035,1250.079448
FDZ48,OUT013,1664.826242
FDJ48,OUT049,3951.28997
DRB13,OUT027,4060.794096
FDV59,OUT017,3347.50924
FDL32,OUT035,1578.025896
FDZ12,OUT035,2847.22712
NCR06,OUT027,1082.797198
FDP51,OUT017,2120.679528
FDY22,OUT013,1457.822364
FDZ38,OUT049,3681.694234
NCO54,OUT035,1016.370332
FDR23,OUT035,2645.82262
FDM38,OUT049,904.695698
FDS25,OUT013,2130.553342
FDZ22,OUT013,1201.089884
FDZ20,OUT019,597.961638
FDD45,OUT010,159.82529
FDN03,OUT049,3506.908418
NCW30,OUT046,2979.628108
FDY24,OUT027,1765.415306
FDJ26,OUT019,441.531928
FDM15,OUT049,2269.87865
NCW54,OUT027,2034.964436
FDA23,OUT045,1628.766514
FDA39,OUT019,64.203094
FDZ12,OUT017,2665.869858
NCB42,OUT046,2125.16702
FDL16,OUT046,870.120704
FDO24,OUT019,438.602408
NCP42,OUT046,2966.858064
FDR19,OUT018,1980.362178
DRL01,OUT045,4169.452656
FDV37,OUT046,2863.818856
FDI41,OUT010,317.280332
FDF58,OUT049,998.939688
NCF43,OUT018,1698.98844
FDN02,OUT049,3505.190654
NCP41,OUT035,1406.189574
NCY17,OUT027,1061.571494
FDL58,OUT027,5602.753606
NCA30,OUT027,6491.08394
FDE46,OUT018,1893.00256
FDY38,OUT035,4347.833792
NCH29,OUT027,2403.265022
FDO20,OUT045,3342.762086
FDP44,OUT018,1454.426784
FDM02,OUT027,2469.145932
FDJ14,OUT027,2044.099212
FDH04,OUT010,216.711242
DRK23,OUT046,5142.033322
NCW05,OUT046,2224.497722
FDF12,OUT049,2330.386554
FDL51,OUT019,439.234918
FDN03,OUT018,4407.589342
DRJ37,OUT049,2747.65673
FDM12,OUT019,429.713978
FDA16,OUT045,2858.266084
NCB07,OUT017,2971.858222
NCI17,OUT019,290.714912
FDR51,OUT046,2103.075776
FDJ55,OUT045,4112.826366
NCZ17,OUT013,683.989656
FDU25,OUT013,791.576278
NCG18,OUT045,1479.57405
DRM11,OUT017,4689.009686
FDH16,OUT035,1674.413762
FDZ04,OUT018,795.018464
NCX53,OUT035,2166.400014
FDX38,OUT027,1421.68274
FDX09,OUT046,3383.62889
NCW05,OUT018,1719.488422
NCS41,OUT017,2825.548672
FDI26,OUT046,2787.63802
NCZ41,OUT027,4818.75413200001
NCK06,OUT046,2660.663302
FDX23,OUT027,2649.244832
NCA42,OUT046,2450.836432
FDC20,OUT049,839.427324
DRC49,OUT018,2222.17408
FDX01,OUT013,1552.132934
FDC08,OUT045,3866.66679
FDC02,OUT017,5474.600422
FDK10,OUT045,2683.313818
DRC24,OUT013,2734.866712
FDW16,OUT019,215.532776
NCU06,OUT018,3168.289196
DRA59,OUT045,2883.2469
FDR24,OUT019,272.44536
DRL35,OUT018,414.760110000001
FDA49,OUT013,1334.303148
NCC55,OUT046,749.211424
DRD24,OUT019,304.157414
NCE55,OUT049,2816.56703
FDT33,OUT045,2929.400156
NCT53,OUT013,2262.508244
FDS26,OUT046,3978.348082
FDL22,OUT018,1185.696588
FDP44,OUT017,1702.94995
FDC52,OUT018,2022.740348
FDI53,OUT010,494.882482
FDZ23,OUT046,2784.87495
NCT18,OUT013,3213.010982
FDR13,OUT046,2074.259952
FDB09,OUT010,327.819946
FDZ60,OUT013,987.467954
FDB11,OUT046,4365.124618
FDC10,OUT018,1754.376342
FDW56,OUT035,3930.177452
FDK14,OUT027,2393.704134
DRE27,OUT027,2653.685718
FDA38,OUT017,3589.580804
FDT11,OUT045,3048.019084
FDP15,OUT035,5195.064292
FDV27,OUT035,1405.230822
FDS36,OUT027,2812.10617
FDY40,OUT027,1385.849384
NCF19,OUT049,679.362346
FDF53,OUT045,3281.222192
FDS14,OUT027,4203.874516
FDE56,OUT046,1302.484566
FDZ19,OUT035,2453.013598
FDZ46,OUT013,1496.711742
FDR16,OUT046,5005.830616
FDG29,OUT018,393.98715
NCE30,OUT017,3043.724674
FDZ40,OUT046,856.598306
FDG58,OUT018,2239.238534
DRH03,OUT013,1414.69184
FDZ47,OUT045,1443.25466
FDV04,OUT018,1926.545564
FDZ10,OUT018,1644.572606
FDG46,OUT017,2501.723526
NCF07,OUT045,1553.970542
FDY44,OUT035,3016.83967
FDB21,OUT013,3096.129792
FDS20,OUT035,4154.52542
FDS49,OUT049,1347.54591
FDX55,OUT027,4616.677174
NCQ02,OUT018,2464.278934
FDR25,OUT013,4792.548244
DRG39,OUT045,986.562466
FDB46,OUT046,3236.300666
NCC30,OUT018,2338.808924
FDE58,OUT035,2249.658304
FDC05,OUT019,505.921446
FDY15,OUT046,2465.630508
FDG14,OUT046,2445.91617
FDL08,OUT049,3496.655098
FDQ47,OUT013,682.47829
FDN12,OUT035,1594.664238
FDW10,OUT013,2472.794516
FDD02,OUT035,1638.33406
FDX35,OUT010,804.446192
FDT35,OUT046,2638.339028
DRN47,OUT019,443.069926
FDB11,OUT010,612.662502
FDN20,OUT045,2990.454016
FDB59,OUT035,2913.387666
FDJ58,OUT045,3316.702674
FDU60,OUT046,3552.828644
FDS03,OUT049,1161.914212
FDU40,OUT019,414.174206
DRH15,OUT049,902.019182
FDD04,OUT027,4165.983838
FDQ01,OUT046,3524.332404
FDF28,OUT035,2096.431092
FDD22,OUT010,206.371368
FDY19,OUT046,2009.557508
FDN33,OUT035,1502.797154
FDV36,OUT035,2695.078504
FDW01,OUT010,256.639268
FDJ28,OUT049,3437.312344
FDB17,OUT035,3355.858372
FDM40,OUT049,2174.329692
FDV46,OUT045,1978.99063
FDQ44,OUT049,2229.078426
NCD42,OUT046,687.511738
DRH37,OUT046,2514.213934
FDR10,OUT018,1780.81526
NCD06,OUT027,1661.630402
FDI53,OUT046,2116.77794
FDG16,OUT035,4100.835308
DRB25,OUT046,1686.245028
FDY09,OUT046,2363.044044
FDX48,OUT045,3073.326142
FDC03,OUT010,448.123348
FDT47,OUT035,1768.711016
FDW44,OUT027,4384.799008
FDT24,OUT017,1445.331956
FDT12,OUT019,535.642758000001
NCS38,OUT035,1824.911194
FDO39,OUT035,3670.968196
FDA13,OUT046,557.927084
FDO48,OUT035,4139.731344
DRJ01,OUT017,1938.403462
FDD53,OUT018,268.337374
NCT05,OUT049,4040.234192
FDQ51,OUT045,859.84741
FDU60,OUT013,3159.906774
FDC59,OUT046,1108.696818
FDP36,OUT035,1020.465002
NCM19,OUT017,1931.85199
FDL16,OUT035,689.589034
FDE50,OUT018,3025.634888
NCR18,OUT013,645.799368
NCD30,OUT035,1736.646088
FDH31,OUT013,1394.325018
FDD56,OUT019,669.382004
FDC47,OUT049,3976.983192
FDZ21,OUT045,1791.654484
FDM01,OUT049,1662.562522
FDF24,OUT013,1254.879866
FDW23,OUT017,726.740674
FDY52,OUT018,974.944256
DRH37,OUT027,3993.042288
DRO47,OUT027,3201.738988
FDR25,OUT049,4771.642124
FDQ24,OUT027,4793.36052
DRJ51,OUT018,3297.381158
NCU06,OUT035,4394.97243200001
NCV18,OUT018,1806.055738
NCC06,OUT027,2642.72665
FDZ01,OUT018,1012.129186
FDT14,OUT017,2309.886572
FDD11,OUT019,551.761776
FDN09,OUT017,3978.774194
NCO18,OUT010,491.466928
FDZ50,OUT045,2348.87582
FDS44,OUT013,4026.478764
FDI36,OUT045,2775.25414
FDA26,OUT010,425.226486
NCY53,OUT049,1842.708028
FDF32,OUT049,3264.98333
FDF59,OUT010,294.71637
FDB20,OUT046,1132.638986
DRH11,OUT035,919.00374
FDT03,OUT049,1464.613524
NCH06,OUT035,3797.463538
FDR55,OUT049,3108.526988
FDI10,OUT035,2739.653814
FDZ12,OUT045,1981.893518
FDM12,OUT049,2849.464208
DRB25,OUT045,1534.815476
NCS41,OUT013,3179.148394
NCT53,OUT049,2744.241176
NCD55,OUT013,586.077108
FDY08,OUT049,2146.90539
NCP55,OUT049,945.362762
FDA33,OUT013,2457.327982
FDQ33,OUT013,2977.544154
FDE45,OUT027,5494.061756
FDT26,OUT013,2065.298284
NCV53,OUT049,5622.740922
FDK60,OUT027,2959.028256
NCJ29,OUT046,1231.084174
FDI15,OUT045,4637.450134
FDX21,OUT013,2221.97434
FDV49,OUT019,502.599104
DRO59,OUT046,1383.838668
FDZ14,OUT045,1574.38397
FDP32,OUT027,3367.64969
FDC33,OUT017,3194.068972
FDT14,OUT010,243.6828
NCN54,OUT027,2174.93557
FDR57,OUT027,4115.17664
DRK12,OUT046,543.605726
FDX52,OUT049,2903.91999
FDX08,OUT010,383.307718
FDP10,OUT010,218.102764
NCP50,OUT045,1194.24546
NCL06,OUT013,4517.925718
FDP25,OUT013,3508.626182
FDE53,OUT013,1125.208658
FDL27,OUT017,1254.580256
FDC35,OUT049,2948.934728
DRJ47,OUT010,453.589566
FDD16,OUT018,1057.683222
NCN42,OUT049,2485.69772
FDC38,OUT027,3539.972046
NCO07,OUT045,3336.363748
FDQ20,OUT049,580.997054
FDI32,OUT046,1978.085142
FDN20,OUT010,341.282422
DRJ51,OUT027,7156.437854
FDU08,OUT045,1468.342004
DRN37,OUT019,442.583892
FDD05,OUT010,350.630254
FDW15,OUT046,2663.572848
FDI52,OUT046,1851.643064
DRM11,OUT049,3156.171636
NCO06,OUT045,525.269594
FDU38,OUT049,3958.68035
FDU59,OUT018,2117.963064
FDJ10,OUT046,2076.224062
FDM13,OUT049,1797.673316
NCJ30,OUT019,390.75802
FDM45,OUT018,2299.054006
FDP36,OUT045,927.892170000001
NCD30,OUT010,278.996832
FDN48,OUT017,1868.747466
FDY32,OUT049,2514.16067
FDU47,OUT046,2191.673782
FDF17,OUT019,678.689888
FDP34,OUT017,2849.510814
FDA47,OUT049,2587.944626
DRD27,OUT027,2668.732798
FDW38,OUT045,992.827644
FDZ15,OUT019,344.38505
FDZ03,OUT027,4949.79023
NCN19,OUT049,3375.819056
FDG02,OUT035,2422.01395
FDS31,OUT035,4500.401862
FDW43,OUT019,682.737952000001
FDZ47,OUT010,184.013804
FDO57,OUT017,2349.521646
NCL07,OUT013,566.5958
NCV42,OUT013,1976.081084
FDP40,OUT017,1973.870628
FDP48,OUT019,842.683086
FDH21,OUT017,2461.89537
NCP02,OUT049,896.692782
FDK24,OUT049,964.870702
FDC41,OUT045,1331.992822
FDF08,OUT017,1300.686906
FDO49,OUT017,797.954642000001
FDS56,OUT027,7545.371582
FDX46,OUT018,787.3085
FDQ07,OUT013,4201.16471
FDC32,OUT010,182.309356
FDT21,OUT019,529.823666
FDG58,OUT045,2402.579248
FDW14,OUT049,1308.217104
DRA12,OUT027,3357.183314
FDV27,OUT013,945.06981
DRD25,OUT013,2011.095506
DRF48,OUT027,4720.581922
FDX24,OUT017,1405.543748
DRJ51,OUT046,3354.613326
FDE45,OUT045,2909.239732
FDE14,OUT046,1844.86522
FDG53,OUT045,1629.592106
FDT08,OUT046,2529.80697
DRC27,OUT027,4376.40327
FDG20,OUT035,2035.237414
FDC21,OUT046,1788.53854
FDV31,OUT018,2574.255778
FDB58,OUT045,2113.222568
FDV23,OUT046,1752.65192
FDA25,OUT019,229.021884
FDC15,OUT046,2651.954638
FDU47,OUT049,2196.880338
FDE23,OUT013,796.636358
FDS08,OUT013,2350.380528
FDW03,OUT027,2678.053998
FDJ60,OUT018,2224.60425
FDM34,OUT017,2001.108506
FDW33,OUT013,1579.017938
FDZ40,OUT013,810.757976
FDE33,OUT018,1040.385738
NCC06,OUT010,358.113846
FDU11,OUT046,1791.43477
FDL44,OUT017,2528.60853
NCZ29,OUT017,2009.557508
FDG28,OUT010,606.437272
FDL12,OUT018,833.48173
FDD52,OUT017,2054.678774
FDO15,OUT013,1085.047602
NCN29,OUT027,1243.21505
FDW36,OUT013,1413.340266
FDB21,OUT046,3215.234754
FDZ28,OUT013,1501.452238
FDY10,OUT035,2040.330784
DRG39,OUT017,821.9301
FDN28,OUT013,1601.908142
FDV15,OUT035,1730.087958
DRI13,OUT035,4280.374936
FDH20,OUT046,1931.78541
FDY51,OUT013,3482.586744
FDE16,OUT013,3577.196924
FDX40,OUT018,413.688172
FDC48,OUT018,972.7338
FDS14,OUT046,2110.599316
FDX56,OUT017,4150.976706
FDI10,OUT046,3157.58979
FDI14,OUT013,2664.518284
DRM48,OUT013,734.250898
NCH07,OUT027,4407.249784
FDY26,OUT013,4447.031334
FDD02,OUT027,2350.959774
FDM12,OUT046,2349.894494
DRF01,OUT010,535.889104000001
FDV36,OUT046,2807.132644
DRI59,OUT013,3944.179226
FDV03,OUT018,2426.814368
FDO39,OUT017,3535.158312
NCB07,OUT018,2551.751738
FDH38,OUT027,2659.518126
FDZ13,OUT035,824.966148000001
NCZ30,OUT046,2140.200784
NCA06,OUT035,683.47699
FDB04,OUT049,1338.837246
FDN50,OUT013,1721.22616
NCG06,OUT049,3841.06678
NCY17,OUT018,576.263216
FDC23,OUT046,2470.657298
FDK33,OUT049,3496.521938
FDR03,OUT049,4209.660318
FDZ07,OUT045,1119.562674
FDO38,OUT013,1060.08676
FDS59,OUT046,1959.442742
DRM11,OUT019,561.782066
FDX52,OUT027,4498.730704
DRJ35,OUT018,717.26634
NCP53,OUT046,4296.04121
FDW15,OUT019,330.43654
DRI47,OUT045,2826.574004
DRZ11,OUT035,1851.42335
FDS02,OUT013,3319.465744
DRD49,OUT018,4052.65802
FDW38,OUT049,1181.009356
FDR21,OUT019,291.893378
FDE40,OUT013,1327.591884
FDI02,OUT045,1789.663742
FDQ04,OUT045,704.309872000001
FDY14,OUT017,4274.329472
NCT54,OUT046,1195.889986
DRD25,OUT017,2019.810828
DRE01,OUT045,4471.033424
FDJ12,OUT010,636.844358
NCZ05,OUT049,1234.919182
DRB25,OUT019,245.633594
NCC31,OUT045,2596.799766
FDM16,OUT045,1298.736112
DRG11,OUT049,1628.506852
FDV24,OUT027,3749.146432
FDV43,OUT046,579.851878
FDG05,OUT018,2343.875662
FDV23,OUT010,219.807212
FDI58,OUT018,1360.988412
FDQ11,OUT017,5361.540924
FDC05,OUT027,6353.16347
FDF40,OUT013,3674.869784
FDU02,OUT018,3169.60748
FDT32,OUT013,3031.766906
NCF06,OUT017,4178.907016
FDT46,OUT013,708.064984
FDR58,OUT010,181.79669
FDY04,OUT046,2335.65969
FDT58,OUT045,2161.493068
FDE46,OUT049,2094.267242
DRH11,OUT017,768.23333
DRI51,OUT046,2835.782018
FDC35,OUT017,2981.758668
FDP45,OUT035,3390.479972
FDC45,OUT017,3183.782362
FDU01,OUT045,2715.458642
FDJ53,OUT010,249.322126
FDJ46,OUT017,2689.06633
FDX07,OUT013,3625.520688
NCI30,OUT049,3124.705928
FDE47,OUT027,3741.203438
FDV48,OUT045,1334.509546
FDN16,OUT019,226.651636
FDM52,OUT013,2779.21565
FDA32,OUT027,5099.968078
FDH05,OUT017,4383.287642
FDW25,OUT010,202.955814
FDQ09,OUT046,1850.784182
NCM17,OUT010,81.054492
DRM59,OUT046,2182.505716
FDV47,OUT027,2548.995326
DRE15,OUT035,1211.376494
FDS25,OUT010,182.276066
NCZ05,OUT018,1449.886028
NCV05,OUT019,285.035638
DRM37,OUT046,3798.195918
FDV58,OUT027,5085.420348
FDN22,OUT027,9532.34515399999
NCO06,OUT049,458.176928
FDT56,OUT019,243.48306
FDM02,OUT013,1324.169672
FDA09,OUT046,2751.88456
NCC06,OUT035,2887.301622
NCL54,OUT049,2624.756708
NCB55,OUT017,802.042654
FDB12,OUT017,1988.91105
NCA54,OUT049,2730.958466
NCS38,OUT049,2107.470056
FDC02,OUT049,5170.596142
FDK44,OUT019,305.50233
FDE16,OUT035,4318.94473
NCS05,OUT035,2355.294132
FDZ59,OUT045,3195.800052
FDI20,OUT017,4543.745442
FDQ14,OUT046,2461.855422
FDF53,OUT017,3520.397526
FDW25,OUT017,1484.793922
NCQ43,OUT010,289.383312
FDX52,OUT013,2829.124018
FDE28,OUT045,3990.512248
FDN15,OUT017,1762.419206
FDO28,OUT017,1797.773186
FDQ33,OUT045,3341.81665
FDM22,OUT010,134.052172
FDJ03,OUT017,699.263108000001
FDI16,OUT045,1155.19629
FDI09,OUT027,7034.130394
FDX55,OUT013,3672.75254
FDS23,OUT027,3427.684876
DRC12,OUT045,2635.695802
FDH41,OUT049,3839.755154
FDN01,OUT013,2490.418242
FDV55,OUT045,3093.43996
NCJ19,OUT013,709.729484
NCY29,OUT010,147.647808
FDP03,OUT018,1939.269002
FDZ52,OUT045,1359.204068
FDH31,OUT010,175.63804
FDQ19,OUT018,3259.909934
FDS15,OUT035,2328.50234
FDN32,OUT017,3251.00153
FDH32,OUT049,1695.965708
FDF33,OUT017,1755.0488
FDJ22,OUT046,2992.145148
FDG56,OUT010,133.978934
FDC05,OUT046,2993.40351
FDK09,OUT013,3668.65787
NCV29,OUT045,2615.89491
NCC43,OUT019,676.679172000001
NCA42,OUT049,2613.018654
FDC10,OUT046,1757.552208
FDC16,OUT013,1262.6897
NCL17,OUT013,2693.340766
FDA51,OUT035,1854.046602
FDW01,OUT017,2179.42972
NCF30,OUT045,1828.166956
FDN49,OUT013,579.052918
FDY20,OUT045,1300.480508
FDC15,OUT045,2572.444802
FDY24,OUT046,1430.251586
NCG43,OUT017,1372.839652
FDA48,OUT013,3291.795096
NCF55,OUT017,748.279304
FDL38,OUT049,1280.160292
NCQ29,OUT018,3082.574104
FDC34,OUT017,3251.194612
FDP36,OUT027,1267.663226
FDN50,OUT010,190.232376
FDO23,OUT049,1609.40505
FDT56,OUT013,587.355444
FDT13,OUT027,4979.804494
FDZ03,OUT013,3127.86182
FDQ03,OUT010,509.47016
FDU44,OUT045,2776.299446
FDD03,OUT049,3449.216848
NCH30,OUT013,1472.71631
FDS60,OUT010,449.588108
FDG08,OUT046,3209.082762
FDX38,OUT017,775.097728
FDD22,OUT017,2167.24558
FDW51,OUT013,3343.308042
FDL09,OUT017,2311.22483
FDZ60,OUT045,1396.768504
NCH07,OUT046,2868.772408
NCQ41,OUT049,3835.786986
FDW04,OUT049,2054.012974
FDI08,OUT027,4630.845398
FDR19,OUT019,295.721728
FDV13,OUT046,1237.216192
FDB52,OUT017,3474.670382
FDZ48,OUT027,3895.342796
NCO14,OUT049,809.77925
FDZ50,OUT013,3432.09913
FDN27,OUT019,264.242704
FDQ60,OUT013,2222.194054
FDR49,OUT017,604.739482
DRJ35,OUT027,1931.95186
DRI49,OUT017,1575.056428
FDB47,OUT017,3470.069704
FDP37,OUT010,323.458956
FDR26,OUT049,1898.022692
FDY31,OUT019,395.272144
FDC11,OUT045,1492.670336
DRP47,OUT035,3796.717842
NCY54,OUT018,2486.237018
FDR27,OUT046,2339.308274
FDQ21,OUT019,287.246094
NCQ29,OUT035,3226.593302
FDJ02,OUT046,2746.697978
FDE21,OUT018,1748.144454
FDM39,OUT046,2506.863502
FDZ01,OUT017,2039.605062
NCB19,OUT018,1582.200462
FDU03,OUT046,2630.27619
FDP27,OUT049,3319.31261
DRF01,OUT045,2532.243798
FDM03,OUT049,1444.293308
FDV01,OUT046,2752.170854
FDS16,OUT046,3244.97604
FDO45,OUT035,1527.185408
NCX06,OUT035,3107.42176
FDP13,OUT046,729.836644
NCR38,OUT018,4005.805674
FDA01,OUT013,777.767586
FDT26,OUT017,1570.595568
FDD44,OUT027,7129.273214
FDB26,OUT013,997.088764000001
FDP45,OUT019,468.530118000001
NCP55,OUT046,990.157786
FDT23,OUT017,1432.93476
FDO51,OUT045,700.474864
FDA44,OUT046,911.020798
NCJ31,OUT018,3966.883006
FDX37,OUT045,1526.033574
NCD18,OUT049,3323.260804
FDN40,OUT027,3212.61816
FDL33,OUT017,2894.785214
DRF48,OUT035,3275.929082
FDW08,OUT035,1755.068774
FDX39,OUT018,2679.27907
FDB38,OUT049,2875.849862
FDY46,OUT018,3620.893378
NCB06,OUT049,2795.834018
FDA34,OUT035,3295.896424
FDA35,OUT045,2384.256432
FDQ07,OUT035,3958.360766
FDU32,OUT045,2072.808508
FDU26,OUT013,1758.371142
FDU13,OUT010,577.541552
FDO09,OUT035,4514.410294
FDW03,OUT019,227.73689
FDB38,OUT013,2598.004864
FDL26,OUT010,229.115096
NCN43,OUT045,1837.914268
FDH08,OUT045,3530.311288
NCC31,OUT019,498.943862
FDH14,OUT035,2111.61799
FDL40,OUT017,1457.00343
FDD20,OUT035,2322.869672
NCV53,OUT035,5243.30816
FDD16,OUT045,1120.414898
FDP24,OUT035,1788.558514
FDQ25,OUT045,3105.930368
FDM38,OUT035,961.694836
NCT18,OUT010,394.000466
FDM34,OUT049,2141.825336
DRH37,OUT010,321.075392
NCE07,OUT013,2194.263744
FDG12,OUT013,2121.678228
FDB59,OUT010,594.040076
FDS10,OUT018,2743.941566
FDN21,OUT010,428.002872
FDM02,OUT045,1259.640336
FDO44,OUT049,1976.4273
NCN17,OUT017,1701.272134
FDH16,OUT018,1488.975146
FDL44,OUT046,2867.23441
FDY47,OUT017,1618.932648
DRI39,OUT046,1017.255846
NCX54,OUT018,1590.682754
FDE59,OUT046,627.623028
FDO46,OUT045,3399.088766
DRE13,OUT046,1294.601494
FDW14,OUT013,1056.498098
FDF35,OUT046,1238.867376
FDO50,OUT019,362.335018
DRF49,OUT017,1896.418114
FDT60,OUT049,2103.86142
FDP38,OUT045,655.000724
FDA31,OUT027,4158.02087
FDY52,OUT010,145.250928
FDD03,OUT027,6609.78276399999
FDN52,OUT018,1208.653372
FDU20,OUT010,227.397332
FDD22,OUT035,1760.162144
NCB55,OUT019,170.47809
FDN27,OUT045,1610.67007
FDD16,OUT013,1359.769998
FDW48,OUT046,1028.953952
DRN35,OUT045,647.577054
FDX25,OUT049,3951.769346
DRD49,OUT049,4066.846218
FDE21,OUT019,290.741544
FDN44,OUT035,3180.92608
DRC01,OUT049,944.816806
NCK30,OUT046,3899.071276
FDU39,OUT013,798.12775
FDB49,OUT013,1373.165894
FDS12,OUT045,2338.649132
FDR57,OUT018,3120.211778
FDX22,OUT027,7154.260688
FDC60,OUT013,1671.12471
NCE42,OUT049,3150.06625
NCK42,OUT049,3501.229144
DRE01,OUT017,3738.660082
FDE57,OUT018,1829.358738
DRK59,OUT019,596.144004
FDB10,OUT027,4560.883134
FDQ25,OUT046,2650.822778
FDY26,OUT017,4869.421512
FDG28,OUT049,3133.55441
FDM14,OUT049,1582.333622
NCH29,OUT049,1536.553214
FDD48,OUT049,2383.836978
FDC17,OUT045,3394.474772
DRH49,OUT027,1950.907186
FDN44,OUT018,2313.202256
FDC29,OUT045,2095.43905
DRK01,OUT019,214.281072
FDD48,OUT017,2254.911466
FDB59,OUT013,3284.098448
FDY45,OUT010,556.14274
FDX60,OUT035,1420.364456
FDT09,OUT010,278.151266
DRB24,OUT018,2261.869076
FDL13,OUT035,4345.982868
FDN16,OUT035,2015.895924
FDK57,OUT013,2078.920552
FDO22,OUT027,2044.784986
FDC57,OUT010,488.024742
FDZ13,OUT027,1540.62791
FDW27,OUT013,2323.988216
FDX10,OUT049,591.310296
FDY08,OUT018,1449.506522
FDA49,OUT017,1262.942704
FDC32,OUT018,1397.474252
FDO04,OUT035,825.45884
NCZ54,OUT013,2310.472476
FDY40,OUT045,702.572134
FDW36,OUT045,1102.385034
FDE11,OUT017,2905.45133
DRE37,OUT045,2933.355008
NCK19,OUT017,3177.743556
FDT19,OUT035,2933.055398
FDE56,OUT045,996.389674
FDZ57,OUT010,273.284268
FDB35,OUT035,1712.857054
FDF09,OUT010,80.475246
FDO34,OUT046,3097.481366
FDA55,OUT046,4701.127246
NCM18,OUT035,1399.498284
FDJ20,OUT019,280.388354
DRQ35,OUT019,299.04407
FDG02,OUT013,2950.266328
NCU29,OUT018,2599.48294
FDL27,OUT027,1316.359838
NCA54,OUT035,3176.638328
FDJ32,OUT035,1092.717618
FDB21,OUT019,554.917668000001
FDR46,OUT035,3048.811386
FDZ32,OUT046,1793.19914
DRF36,OUT017,3816.991452
NCU54,OUT017,4153.679854
NCI31,OUT017,752.840034
DRA59,OUT035,3008.929966
NCC55,OUT045,840.352785999999
FDE44,OUT018,534.610768
NCN26,OUT018,1728.563276
FDC11,OUT049,1234.919182
FDV24,OUT035,1698.302666
FDR40,OUT019,233.482744
NCQ17,OUT049,2991.545928
FDC46,OUT045,2915.27188
NCM18,OUT046,1255.09958
FDK16,OUT046,1264.680442
FDI28,OUT017,1065.526346
FDS11,OUT018,3096.66909
DRD13,OUT046,992.614588
FDL36,OUT035,1515.6937
FDI27,OUT013,701.81978
FDJ53,OUT019,209.540576
FDS44,OUT045,3670.728508
FDE28,OUT046,3406.106298
FDQ33,OUT018,2658.898932
FDB37,OUT017,4348.0069
FDQ31,OUT045,1378.831852
NCQ05,OUT046,2368.476972
FDE10,OUT013,2012.433764
FDF38,OUT017,576.995596
FDE50,OUT019,561.941857999999
DRG37,OUT010,441.771616
NCH06,OUT049,3957.668334
FDY14,OUT045,4431.571458
FDO27,OUT017,1886.983728
FDQ19,OUT049,3548.853818
FDZ26,OUT019,585.577758
FDN51,OUT013,5270.392904
FDK20,OUT035,2305.146076
FDD40,OUT018,2805.568014
DRI25,OUT018,986.342752
FDH56,OUT017,1821.282584
FDI36,OUT027,5834.864802
DRH11,OUT018,628.621728
NCV18,OUT017,2221.1088
DRI01,OUT049,2648.405924
DRE48,OUT049,2648.678902
FDS51,OUT035,1013.920188
FDM38,OUT017,860.419998000001
FDB60,OUT027,4830.558766
FDY58,OUT035,4364.35229
FDY22,OUT045,2078.574336
